date,USDT,total_market_cap,usdt_dominance
2021-09-03,94353772102.85051,2266954711772189.5,0.0041621374971840324
2021-09-04,84763285676.09311,1954227219005829.5,0.004337432456764909
2021-09-05,80225335928.52669,1643444900111318.0,0.004881534873672532
2021-09-06,95039970989.86118,2122221348632391.0,0.0044783250838140495
2021-09-07,163139065022.04956,3191778714187116.0,0.00511122730084369
2021-09-08,126646569289.75047,2373801366123519.5,0.005335179728899039
2021-09-09,99842947797.56383,1880311775825858.8,0.005309914508922938
2021-09-10,97008833827.66336,1831583893316307.5,0.005296445015795425
2021-09-11,77914021703.48793,1622091384249331.2,0.004803306549806061
2021-09-12,73058158085.67627,1343025042124202.8,0.005439820985774282
2021-09-13,97675886152.55489,1918930806026033.8,0.0050901202818685555
2021-09-14,77391592705.52849,1887542967361845.0,0.004100123496192307
2021-09-15,67049153800.75408,1533631918560494.5,0.0043719195583571385
2021-09-16,76338750288.9843,1590929122514762.5,0.004798375314691365
2021-09-17,67187866317.245285,1419541367418001.2,0.004733068571256438
2021-09-18,60045857521.02096,1436032547692721.5,0.004181371628205562
2021-09-19,55459976962.75873,1323076526879523.0,0.0041917437000837075
2021-09-20,100119627779.64142,1964011412181376.5,0.005097711100794529
2021-09-21,97291775637.63007,2067385876337336.8,0.004706028843052563
2021-09-22,80711511371.32397,1736494950195470.2,0.004647955432420843
2021-09-23,71291871937.19383,1597046284252279.5,0.004463982831316122
2021-09-24,93152439225.13994,1911690614497552.5,0.004872777975615217
2021-09-25,66649588620.1768,1406314999670638.8,0.00473930724167674
2021-09-26,78253579756.54355,1390838274481975.0,0.005626360820828683
2021-09-27,70124138575.94113,1365697072280028.8,0.005134677374600285
2021-09-28,66392823705.25249,1288133581983713.5,0.0051541877825285924
2021-09-29,64785452726.41539,1318246761398383.8,0.004914516357900367
2021-09-30,65945754700.00613,1417844461988655.0,0.004651127572026571
2021-10-01,81426120125.79599,2137373716558511.2,0.0038096342017765674
2021-10-02,67766534699.33485,1527225486307499.8,0.004437231784494354
2021-10-03,61796619009.73104,1338271559445031.8,0.00461764419736735
2021-10-04,74154312628.55267,1700861075657433.5,0.004359810080308282
2021-10-05,76244240546.77878,1907763451768851.8,0.0039965248561652745
2021-10-06,96584410563.86984,2794405680573568.0,0.003456348920105449
2021-10-07,91614766358.26256,2050372454269731.2,0.004468201187910146
2021-10-08,79874785697.91473,1937615819950328.0,0.004122323160014371
2021-10-09,67394236090.64429,1832354542989924.5,0.003678012879574849
2021-10-10,69998851087.193,2221314690894345.8,0.0031512352290350206
2021-10-11,75794143098.98203,2517852800802586.5,0.0030102690306129895
2021-10-12,73282508277.58429,2367568075846311.0,0.003095265096079179
2021-10-13,78124829956.70062,2454035849215567.0,0.0031835243964212353
2021-10-14,68958300962.37466,2174066252193356.2,0.0031718583043550083
2021-10-15,89380907517.19167,3272437990895152.5,0.002731324711602622
2021-10-16,65422082342.1499,2150350299789867.0,0.0030423918534828007
2021-10-17,57617044287.12305,1849455359241210.0,0.0031153519872338
2021-10-18,66504510941.032425,2426947961788434.0,0.0027402528603054518
2021-10-19,62395179890.23488,2664006343599889.0,0.0023421558300765854
2021-10-20,70183703089.52469,2777949125675225.0,0.00252645746607996
2021-10-21,84191338893.14677,2973270677407764.0,0.0028316069415701066
2021-10-22,73910217769.47644,2412337123725736.5,0.003063842820414989
2021-10-23,55440623510.23094,1713401211111762.5,0.003235705866827162
2021-10-24,66684337992.86009,1727017592850737.2,0.0038612425414141964
2021-10-25,66152813507.94645,2027584060825506.0,0.003262642214745619
2021-10-26,77648352938.5144,2177792202349909.8,0.003565461978178141
2021-10-27,124167938516.4455,2658311973271358.0,0.00467093177042131
2021-10-28,121718989592.75426,2857029074885864.0,0.004260334298404605
2021-10-29,87307108861.79921,2396967465003200.0,0.0036423985780584074
2021-10-30,86519243827.04596,2055056810051800.2,0.004210065794962872
2021-10-31,91595538568.66772,2053769953421861.0,0.004459873337617831
2021-11-01,87050606854.40106,2285297597404827.0,0.003809158463792869
2021-11-02,150000468111.2183,2484113668507810.0,0.00603838986970844
2021-11-03,89497469545.7535,2375609850759533.5,0.0037673471305542544
2021-11-04,87355284600.61325,2090364923101489.5,0.004178949026326159
2021-11-05,76796761295.57367,1941461337713662.2,0.003955616308384096
2021-11-06,65245824962.08154,1858256027640267.2,0.0035111321578725017
2021-11-07,55990053148.65237,1631144972314344.2,0.003432561427646194
2021-11-08,82585078196.25755,2874382666602858.5,0.0028731413933087147
2021-11-09,93021056868.49875,2937676748747087.5,0.003166483749724064
2021-11-10,113820240801.42082,3276120236476922.5,0.0034742388125480078
2021-11-11,84024900982.0242,2417547681668659.5,0.003475625387625358
2021-11-12,82893124055.21086,2402763900851981.0,0.0034499071683996214
2021-11-13,65853272555.18973,2033939183927473.5,0.0032377208264422687
2021-11-14,54449558079.08285,1702839116380501.8,0.0031975750119493974
2021-11-15,64209926466.69324,2018457503325067.5,0.003181138387155451
2021-11-16,99021348006.63356,2936982836363779.0,0.0033715330842460744
2021-11-17,84484177720.08379,2462577639001189.5,0.0034307213864879483
2021-11-18,95284608799.50328,2444741482585366.5,0.003897533112529255
2021-11-19,82261147804.89938,2340324909670655.5,0.0035149456156699055
2021-11-20,72443395614.56215,1898257403220832.2,0.0038163104482903734
2021-11-21,69117553092.6841,1596333624855365.8,0.004329768665929493
2021-11-22,79410931328.0874,2054985688325317.8,0.0038643058090006574
2021-11-23,84206997956.33128,2256461643269069.0,0.0037318160584522784
2021-11-24,84376093847.76367,2156761062623716.8,0.003912166966938817
2021-11-25,91357828720.29736,2045756180729974.2,0.004465724194351388
2021-11-26,106779308183.87518,2349019076855936.5,0.0045456977866180125
2021-11-27,73747299205.09744,1744727073378566.5,0.004226867361110521
2021-11-28,73461526126.23825,1680337177119389.8,0.004371832458779119
2021-11-29,73079550928.0685,1958132995702676.2,0.003732103543959939
2021-11-30,87421687315.03516,2227625326993907.0,0.003924434071370848
2021-12-01,80928827764.59657,2238832860091517.2,0.0036147775569672683
2021-12-02,77152961592.91795,1928286701840484.5,0.004001114643340021
2021-12-03,92696505693.12656,2244315870646430.8,0.0041302789373595244
2021-12-04,138598983216.0368,3182670221378295.0,0.0043548018982631125
2021-12-05,82105849038.46533,1945744254926809.8,0.004219765718468165
2021-12-06,93818854528.76773,2033325151660063.0,0.004614060591940813
2021-12-07,76321306970.45303,1805747474766338.0,0.004226576973634087
2021-12-08,69577316247.16795,1523319137563768.0,0.004567481267152095
2021-12-09,69893146496.11176,1504799488384138.5,0.004644681702488042
2021-12-10,69079983069.18513,1574036768845689.2,0.004388714700727388
2021-12-11,57164599825.09959,1351934245655050.5,0.004228356520209436
2021-12-12,46190428442.55574,1158254687738911.5,0.003987933649785304
2021-12-13,66467412581.11269,1595685074145746.0,0.004165446782579964
2021-12-14,72834666901.70992,1705510727920681.8,0.004270548739995802
2021-12-15,77471848483.37424,1894808816450743.5,0.004088636690454631
2021-12-16,60628358459.70907,1379663432614085.0,0.004394431063874391
2021-12-17,69657493392.2879,1611473810136950.0,0.004322595437425577
2021-12-18,55823600793.04487,1301107494832869.2,0.004290468006274574
2021-12-19,49751584752.32614,1239294652091498.2,0.004014508145287545
2021-12-20,66579305525.87841,1537630719767510.2,0.00432999319472137
2021-12-21,55709940911.00618,1391078891179792.2,0.00400480096881909
2021-12-22,57950663574.60081,1245574054410056.0,0.004652526549459005
2021-12-23,69178610269.06413,1508853317065861.5,0.0045848466174028026
2021-12-24,60539942146.086716,1291548963443874.2,0.004687390401728084
2021-12-25,48120808289.6013,1005365967999483.9,0.0047863971748868675
2021-12-26,50615772189.34951,1112064944226969.2,0.0045515122522393784
2021-12-27,54785672870.27239,1279585704223769.5,0.004281516485330448
2021-12-28,74618152678.62488,1658769892433936.8,0.004498402883906736
2021-12-29,63562781133.25548,1454249591204068.5,0.004370830256216726
2021-12-30,54919244211.53571,1308377110943161.2,0.004197508787963008
2021-12-31,57310424711.35152,1765658223960870.2,0.0032458390833299574
2022-01-01,43357876058.27406,1210231205655714.5,0.003582610980088087
2022-01-02,43222797384.18252,1362234765970990.0,0.0031729330702680797
2022-01-03,54134863261.64531,1583207200553127.2,0.0034193163878191144
2022-01-04,60778572095.85888,2005113294624580.5,0.0030311789492791985
2022-01-05,77234953258.25256,1671566808124160.8,0.004620512496591503
2022-01-06,71765230284.26329,1389408317177670.2,0.005165164868887591
2022-01-07,82365122090.22562,3579897294526878.0,0.00230076774035248
2022-01-08,62400948663.510796,1223184974245787.0,0.005101513669425761
2022-01-09,49121843777.89229,933268414987588.6,0.005263420789671271
2022-01-10,68468078488.36978,1405079830922487.2,0.0048728959722820825
2022-01-11,59082783407.62621,1176870771450461.5,0.005020328895993251
2022-01-12,62318773290.48849,1530955460532083.8,0.004070580424908612
2022-01-13,63257509919.67196,2083317122150167.2,0.003036384103366108
2022-01-14,60520446613.331795,1062962628968907.5,0.005693562968628323
2022-01-15,41949900407.958275,826375775731100.9,0.00507637102150591
2022-01-16,41568708807.97976,804809568395003.2,0.00516503660497954
2022-01-17,51449904194.2934,957413654156397.5,0.0053738427450804715
2022-01-18,52821897735.22426,992435151937939.2,0.005322453324237694
2022-01-19,50151791221.03777,1005864867487158.1,0.004985937260770077
2022-01-20,38601632180.06024,862108657987641.8,0.004477583170335541
2022-01-21,86585430783.77303,1638586211957501.8,0.005284154727527922
2022-01-22,90456113102.46948,1459054170657421.8,0.006199640487762815
2022-01-23,57324800654.80579,987036694957653.5,0.0058077679328087375
2022-01-24,88884388411.27812,1604836885205342.0,0.005538531001541953
2022-01-25,58595659589.50028,1017606675999622.5,0.00575818348793164
2022-01-26,70795555237.30646,1207997716199969.2,0.0058605702881632865
2022-01-27,53969488717.73204,970126988826436.5,0.005563136510924099
2022-01-28,50705744430.27846,878513819681328.9,0.0057717640057923505
2022-01-29,39371441635.47227,685504980149222.0,0.005743421678264368
2022-01-30,35055665186.9551,580629973257485.6,0.0060375224844635
2022-01-31,45104556446.401474,835751549746141.6,0.005396885768276699
2022-02-01,43212267163.67395,823873798053441.6,0.005245010493812419
2022-02-02,44215121868.65455,745936754443578.0,0.005927462563717785
2022-02-03,41995648114.95665,725701962904687.0,0.005786900168612651
2022-02-04,59187727909.77886,1278390990891493.0,0.004629861156053984
2022-02-05,50716482025.44,855112757669476.6,0.005930970105470376
2022-02-06,40599841943.4981,714390334103179.9,0.005683145474590679
2022-02-07,64671589593.81136,1304566888270178.2,0.004957322631387971
2022-02-08,72275284066.43253,1514241238828472.0,0.004773036304462952
2022-02-09,53426425249.110344,1076845752023110.2,0.0049613814372890565
2022-02-10,77390935582.77087,1458817581929697.5,0.005305045438265115
2022-02-11,66801201695.07133,1191055757337749.8,0.0056085704874459874
2022-02-12,49168389354.47664,800453650414889.8,0.006142565447604838
2022-02-13,41295911521.17528,648786499897828.0,0.006365100310761495
2022-02-14,48343113044.15256,923421390573188.5,0.005235216937539739
2022-02-15,53573650329.613045,1058480829192611.4,0.00506137181251341
2022-02-16,48748926344.89544,909725290123285.4,0.005358642534636914
2022-02-17,59457081537.04253,1110599195341547.2,0.005353603873155827
2022-02-18,52708507054.93451,977829632004116.4,0.005390356901631779
2022-02-19,37300077986.35614,578778244314367.0,0.0064446233687554385
2022-02-20,45629702762.67589,736231737044800.5,0.006197736455349149
2022-02-21,72079911612.16113,1134672655724795.2,0.006352485119694598
2022-02-22,60581885527.89354,1020226589463138.0,0.00593808141775376
2022-02-23,54872923363.30049,850426692547058.1,0.006452398995021444
2022-02-24,108020665737.85732,1855846526226587.8,0.005820560278628807
2022-02-25,66056639977.107376,1089596477496811.2,0.006062486557304485
2022-02-26,46727232339.68197,716387607089847.9,0.006522618743992529
2022-02-27,57285713580.57026,927463927381917.2,0.006176597481508385
2022-02-28,72356174246.0083,1598981536651819.0,0.004525141321989135
2022-03-01,75422773113.9453,1497942409188862.8,0.0050350916464663555
2022-03-02,68108173060.08453,1332226216425976.5,0.00511235796295928
2022-03-03,57034251927.235535,1097966863413266.0,0.005194533079981331
2022-03-04,61912850012.492165,1154954433367663.2,0.005360631400146597
2022-03-05,39316864584.32308,691057831346887.4,0.005689374000392069
2022-03-06,43925085304.556366,781947973628735.4,0.005617392305617989
2022-03-07,61341372451.914406,1124032171412847.9,0.005457261278813008
2022-03-08,55683618063.28317,1035275718118007.5,0.005378626880625436
2022-03-09,67037578111.50033,1395340568427641.8,0.004804388235270943
2022-03-10,65822171919.94026,1261350702737090.0,0.0052183878581197355
2022-03-11,58062946129.3871,1055315049138611.2,0.0055019537698036535
2022-03-12,38104208981.457344,586042416101407.0,0.006501954113653082
2022-03-13,42277120751.59249,677173922204080.4,0.006243170235201616
2022-03-14,52624866740.05857,994654807402681.6,0.005290766841762584
2022-03-15,52979086270.03153,975935674781417.8,0.005428542847549595
2022-03-16,74705767825.17397,1680646195797742.8,0.004445062144070948
2022-03-17,52939671152.67593,937950420841331.6,0.005644186513098379
2022-03-18,65000702304.03036,1486475343893249.2,0.004372807296876251
2022-03-19,58911876905.511894,864643657252320.4,0.006813428446664731
2022-03-20,57861822234.429146,867220638408884.0,0.0066720993103427505
2022-03-21,64850645384.23286,1056100291256063.4,0.006140576413164637
2022-03-22,71479819610.03476,1406700724109669.2,0.005081380736138873
2022-03-23,68209468093.98084,1132224014985610.8,0.006024379203337045
2022-03-24,77889608573.33836,1422066712072413.0,0.005477211998010129
2022-03-25,64346791490.66186,1409826956234883.8,0.004564162375112183
2022-03-26,39886324743.11489,782839356098256.2,0.0050950842509901425
2022-03-27,59125902690.29263,1363605195042980.2,0.004335998638405672
2022-03-28,86253392259.53267,1783807651846344.0,0.004835352745025811
2022-03-29,80483607518.42416,1558037972064757.5,0.005165702567041093
2022-03-30,79735501082.0093,1433866084866040.2,0.005560875030352547
2022-03-31,90517355480.76675,1577467496692282.8,0.00573814393453864
2022-04-01,92283532201.85986,1840530580340568.2,0.005013963537882859
2022-04-02,79944101085.31857,1428380042682029.5,0.005596836884895827
2022-04-03,67201436712.66202,1236001986600189.2,0.005437000703980238
2022-04-04,79839108606.67924,1580826365336737.5,0.0050504666646088246
2022-04-05,71608868909.50806,1408598584163242.8,0.005083695931161698
2022-04-06,92112783158.40097,1784811959426975.0,0.0051609236856511405
2022-04-07,61922472382.99311,1190967808848912.0,0.005199340563439922
2022-04-08,64316005207.2867,1208101307495797.2,0.005323726148480345
2022-04-09,40084756407.93297,719785731828500.8,0.005568984579078004
2022-04-10,43354264863.94631,779428388243781.9,0.005562315347742556
2022-04-11,73940294724.13351,1408200756037526.0,0.005250692730217732
2022-04-12,68519016602.34729,1306126520488914.5,0.005245970855618105
2022-04-13,57910578861.1813,1191181288568376.5,0.004861609178799411
2022-04-14,52915654634.23626,1020791728105976.9,0.0051837856026143905
2022-04-15,42999244639.482925,917222762728107.5,0.004687982722058676
2022-04-16,35325892363.23358,707865189763595.4,0.0049904830572373975
2022-04-17,40977439141.09457,790020864333394.5,0.005186880624433963
2022-04-18,68706181707.7417,1434088010823747.2,0.004790932020153807
2022-04-19,57995423233.261444,1095130217270018.4,0.00529575591273836
2022-04-20,66034815243.663155,1199979314776177.5,0.005502996129227453
2022-04-21,77026419210.33086,1496817024177754.5,0.005146014373576739
2022-04-22,60742694513.98733,1163921904782693.2,0.005218794685828009
2022-04-23,38366344516.188385,664695434792554.1,0.005772018658163675
2022-04-24,39532979214.88514,737997252923167.4,0.0053567921910680745
2022-04-25,73267266978.49469,1502294154707339.0,0.004877025364767385
2022-04-26,69073336608.60876,1372036041275080.0,0.005034367504254228
2022-04-27,61052663616.346466,1266836540356891.5,0.004819300807280692
2022-04-28,68405147500.20053,1403712750581462.8,0.004873158519922607
2022-04-29,67901034282.68782,1246187669652923.2,0.005448700539750886
2022-04-30,57275214533.5953,938867228718534.6,0.006100459445343574
2022-05-01,61427303982.17179,1082931921952074.4,0.005672314458275826
2022-05-02,63748697735.43945,1322385295198348.8,0.004820735527452881
2022-05-03,52926413571.80584,1068505135099373.0,0.0049533139180359285
2022-05-04,72225263663.79395,1513474686419108.2,0.004772148772086795
2022-05-05,85678612197.20992,1640020373813835.0,0.0052242407207397056
2022-05-06,81326415813.14613,1419771408003986.2,0.005728134497896424
2022-05-07,57198077152.0457,901345825572512.1,0.006345852560610122
2022-05-08,77888792276.85654,1305350215512076.8,0.00596688852932096
2022-05-09,120699307436.5612,2002250638422676.0,0.006028181743103109
2022-05-10,128665190680.29881,1946451000317520.2,0.0066102455525112085
2022-05-11,159041164435.87494,2133022121220443.8,0.007456142290023552
2022-05-12,140715497381.88904,2030813717045756.2,0.006929020431602618
2022-05-13,86856659114.97942,1305549481536034.8,0.006652881437537615
2022-05-14,60707723515.79402,892807268373035.6,0.0067996448580018645
2022-05-15,53929658303.91814,841304324422421.4,0.006410243801010095
2022-05-16,62428172386.40239,1018053673515674.6,0.006132110124490524
2022-05-17,55685159810.52136,924779848228473.1,0.0060214503935388485
2022-05-18,56000082476.79067,933108386735809.4,0.006001455272810227
2022-05-19,59590454159.798325,1062302780419651.0,0.0056095545693910145
2022-05-20,54895996269.540695,929755293245754.4,0.005904348882801197
2022-05-21,34882086783.72344,525811296443469.9,0.006633955378985212
2022-05-22,40927601786.96505,678918446704997.4,0.006028353182270926
2022-05-23,58532182061.066925,949395586612609.0,0.006165204777273772
2022-05-24,51007826751.34323,815954746552545.0,0.006251305843474064
2022-05-25,50260324406.320366,840468013286420.1,0.005980040121906736
2022-05-26,67697213436.98843,1119587005419305.2,0.00604662372011317
2022-05-27,67884596945.70638,1092134123763694.5,0.006215774735777288
2022-05-28,37122756632.188034,1064851557844601.5,0.003486190761398644
2022-05-29,34543642654.045166,552542262140892.8,0.006251764800795794
2022-05-30,65114809157.20985,1286055410555302.8,0.005063141807326489
2022-05-31,62803333806.11669,1102610876491393.9,0.005695874686631289
2022-06-01,68815774779.67546,1264834136888170.0,0.0054406955641615315
2022-06-02,50486339332.24832,917899124599188.8,0.005500205630362026
2022-06-03,43752800977.064,804369775366745.5,0.005439388987125392
2022-06-04,30812999887.546116,510834831478336.2,0.006031890933978501
2022-06-05,30850451572.089485,532594304321564.6,0.0057924861985499
2022-06-06,51504730272.13679,1033496818951071.5,0.004983540280695838
2022-06-07,66969636250.24973,1314475065837051.5,0.005094781787100981
2022-06-08,52138113322.364746,946539139409849.5,0.005508289213996153
2022-06-09,42330009859.18339,675025187852483.9,0.006270878571783598
2022-06-10,49644548882.44023,899961804648843.6,0.005516295094524712
2022-06-11,48689297856.72662,805472512249503.6,0.006044811848482373
2022-06-12,58996947946.2996,948671769022275.9,0.006218899926483876
2022-06-13,107259548401.70447,1588883318804232.2,0.006750624613670578
2022-06-14,80939673801.07086,1171620815591243.8,0.006908350613438502
2022-06-15,88922827992.9191,1286528026463758.0,0.006911845382594476
2022-06-16,52344822628.36954,656195615572474.5,0.007977014991589537
2022-06-17,43793961788.82339,571621244641485.9,0.007661360070039112
2022-06-18,61890518068.04479,820873786387254.4,0.007539590019122307
2022-06-19,55546150525.94117,751139458804707.0,0.007394918463521023
2022-06-20,52103585776.112335,657499906423445.4,0.00792450086564064
2022-06-21,50120409828.70853,617949304582169.2,0.008110764015277563
2022-06-22,46088279048.91725,587235476075181.0,0.007848347200845335
2022-06-23,43167434093.1123,569332342982616.2,0.007582115196014844
2022-06-24,46887596065.8753,551126175249171.9,0.008507597383607622
2022-06-25,36373793989.98838,410886553106612.9,0.008852515059199434
2022-06-26,37206271345.33819,393854753047490.6,0.009446698575414143
2022-06-27,39261271391.76329,449933145155086.2,0.008726023369145306
2022-06-28,40726305776.95036,450020617421179.2,0.009049875539109839
2022-06-29,44331108573.64535,490740568699133.94,0.009033512083820427
2022-06-30,45524689803.71394,537473592484483.75,0.008470125870421846
2022-07-01,49627122683.746254,611782914055034.4,0.008111884386375971
2022-07-02,31633779781.911346,359116021371284.0,0.008808791003285736
2022-07-03,27865054492.284767,325692077496521.06,0.008555643940274357
2022-07-04,37782464043.79455,452944250438211.75,0.008341526359423042
2022-07-05,46752383042.849144,558172602889715.5,0.008375972378580994
2022-07-06,41895070865.469444,524112158641369.1,0.0079935315704318
2022-07-07,41372607944.60945,576543676873025.6,0.007175971154345189
2022-07-08,64683010479.708046,1104773881846611.1,0.005854864198236789
2022-07-09,38939003514.663536,651031249168950.5,0.005981126645513508
2022-07-10,40149218293.52107,611571104460374.4,0.00656493055356942
2022-07-11,38696856717.69283,495834331017284.4,0.007804392374021372
2022-07-12,40342268321.89301,512142372458730.5,0.007877158870533384
2022-07-13,51725977281.91268,688668390433369.9,0.007511013718716234
2022-07-14,49193470870.0772,661303122647411.8,0.007438868679939045
2022-07-15,45968967389.38074,561619530759817.2,0.008185072788901973
2022-07-16,44116776033.18156,540177366610014.44,0.00816709080390479
2022-07-17,42178025629.68222,498298388414166.06,0.008464411406971177
2022-07-18,70374911144.76237,942761228742045.4,0.007464765096318793
2022-07-19,77167649793.2399,1184130435373784.8,0.006516820063735716
2022-07-20,68311514105.846756,1032868900822329.1,0.006613764249408599
2022-07-21,55296612096.88787,811066905065921.6,0.006817762104643327
2022-07-22,51647755384.495285,743262911326419.0,0.006948786842104803
2022-07-23,43016465771.870674,563278413793861.9,0.007636803527076582
2022-07-24,41956745568.81145,560665864900351.9,0.007483377925329642
2022-07-25,56311003430.8826,790046356076055.4,0.0071275568829358305
2022-07-26,48268990643.68215,634608713373846.6,0.007606102725420191
2022-07-27,60121056413.86075,766415257363975.6,0.007844449315980785
2022-07-28,75769744552.35724,1006450005304220.1,0.007528416131256741
2022-07-29,72035506289.74152,895366174044527.5,0.008045368294889272
2022-07-30,57506439382.13382,692903120272432.5,0.008299347729813037
2022-07-31,52284488822.66988,574033781431409.1,0.009108259916741036
2022-08-01,50893135377.095116,629601041182550.9,0.008083394411404541
2022-08-02,54802028796.49685,686295289761692.1,0.007985196695073662
2022-08-03,47727172258.48213,628544726832416.4,0.0075932817858493035
2022-08-04,44532104147.72677,592455768477636.8,0.007516528071311658
2022-08-05,49725559800.97487,705353715362812.6,0.00704973387364913
2022-08-06,32966039407.739258,387196307938786.9,0.008514037642360724
2022-08-07,29905834615.304256,385998176272802.5,0.007747662153245107
2022-08-08,50252041880.13695,710802934227815.1,0.007069757236543846
2022-08-09,46080312140.92018,573988688351731.6,0.008028087151550773
2022-08-10,60100373096.49605,830615786678589.9,0.0072356406006706606
2022-08-11,64471557933.62608,934929992164370.4,0.006895870115833371
2022-08-12,46799092552.99602,699390061121798.5,0.006691415156505344
2022-08-13,41609521782.84448,593655496798779.6,0.007009035039213675
2022-08-14,43878725256.794754,586832238893788.8,0.007477217908053004
2022-08-15,57713431685.75279,887013421059007.9,0.006506489114544462
2022-08-16,46950622594.85103,692623207515778.9,0.006778667258818559
2022-08-17,53359060141.15042,759498201448360.6,0.007025567676051749
2022-08-18,43149635720.33764,579343075404513.4,0.00744802821544201
2022-08-19,64305983083.69367,888110116313513.8,0.007240766871412697
2022-08-20,64300456322.419044,613488672001945.2,0.010481115504968143
2022-08-21,45698788890.47588,523614344938420.0,0.008727566257920287
2022-08-22,51709238310.11581,708273147438820.4,0.007300748093740541
2022-08-23,52977643776.99285,717139789524786.5,0.007387352445204379
2022-08-24,48710434731.76083,712001975269449.6,0.006841334213058452
2022-08-25,45857761032.92823,695758769517553.4,0.006591043195147436
2022-08-26,62408878668.655106,898266583468878.6,0.006947701252299487
2022-08-27,43317202547.69558,630954392128922.8,0.0068653460674927185
2022-08-28,34338889035.97478,496606807469285.5,0.0069147036487409805
2022-08-29,45838524958.5175,690750780397338.6,0.006636043890120535
2022-08-30,50174145129.52452,716290173263197.2,0.007004723365245482
2022-08-31,48406707960.569824,698492210106984.5,0.006930171483681345
2022-09-01,44702803502.63112,633879934952826.4,0.007052250913409639
2022-09-02,44472195049.96264,609821873980955.5,0.0072926533054062746
2022-09-03,30875931719.189774,483291287408718.06,0.006388679565224209
2022-09-04,31497499667.48352,518787583020457.2,0.00607136729913628
2022-09-05,39599551662.116875,592227586275910.0,0.006686542906778414
2022-09-06,64018480020.91171,853878729813914.2,0.007497373782207136
2022-09-07,52761105641.82709,712018416724949.8,0.007410075975915174
2022-09-08,49646041932.69416,651461324483931.0,0.007620719767519942
2022-09-09,70700126037.13129,1071584686114622.8,0.006597717096301319
2022-09-10,53539482175.73265,823969802825512.6,0.00649774809612415
2022-09-11,47173077043.06442,773152124530469.2,0.006101396548798512
2022-09-12,66848271181.14678,1154009731264199.8,0.005792695622065122
2022-09-13,71415713884.71313,1073896761607208.6,0.006650147056764693
2022-09-14,55178446444.90876,796197016244382.4,0.0069302503424570035
2022-09-15,60606802928.809685,756960338684653.4,0.008006602173387877
2022-09-16,46289970978.23327,619928323183411.6,0.007466987593102427
2022-09-17,34908243013.832245,518416715453176.2,0.006733626052801375
2022-09-18,46057487076.32087,628283038409905.6,0.007330690828911406
2022-09-19,56775214063.59446,811388779111662.4,0.006997288540982044
2022-09-20,50518423658.86619,714822100181626.4,0.007067272213048556
2022-09-21,63566070077.6779,886172301504666.2,0.007173105046247396
2022-09-22,54329262281.066956,823421390247549.4,0.0065979901572308765
2022-09-23,58264623534.277115,775876169213133.9,0.007509526113344482
2022-09-24,39017114695.51937,511441194807194.75,0.007628856472976958
2022-09-25,35043235400.080734,454729577480276.56,0.007706390157038048
2022-09-26,57809493009.201645,870362767321695.0,0.006641999770635255
2022-09-27,71680168303.0038,1143475097125389.5,0.006268625218266874
2022-09-28,65736714585.0203,1056757296592397.8,0.006220606642319276
2022-09-29,52653165620.0271,821982743279253.1,0.006405629078047346
2022-09-30,55226361272.99991,873799892334506.2,0.006320252698298373
2022-10-01,27314096242.35402,369899365068559.94,0.007384196573922591
2022-10-02,30111222825.09505,405348561739142.25,0.0074284765427323285
2022-10-03,40195084561.013054,611922631008164.6,0.006568654683483466
2022-10-04,44516816959.843,743955542943023.9,0.005983800696441929
2022-10-05,41888033982.46574,683301565774912.5,0.006130241182011888
2022-10-06,43965131409.93893,709308582646694.8,0.006198308110961893
2022-10-07,38024088388.09949,585042599308096.0,0.00649937088907182
2022-10-08,23443828170.20885,326999644962997.8,0.007169374196984733
2022-10-09,22981390287.381397,334878484778480.25,0.006862605790450654
2022-10-10,37843968217.97527,536552813771217.56,0.00705316741365775
2022-10-11,38464411110.73933,559086923433000.94,0.006879862414694586
2022-10-12,33048352501.960033,489000492764850.25,0.006758347484498809
2022-10-13,60455638114.6271,880061879686755.5,0.006869475830057013
2022-10-14,48930009445.01242,755043733591101.2,0.006480420572765231
2022-10-15,25529653560.141933,317590714709906.5,0.008038539030796668
2022-10-16,27430384855.23806,356600345952855.3,0.007692192440796039
2022-10-17,36709105140.54073,549853101317959.1,0.006676165880041705
2022-10-18,39016491556.85158,605124791032568.4,0.006447676931278077
2022-10-19,32768994862.591213,440139275789634.6,0.007445142177734944
2022-10-20,32981655904.95638,478466180253934.0,0.006893205260077565
2022-10-21,41436096064.6819,636092784314428.9,0.006514159111133621
2022-10-22,24135094135.50838,318912981669279.44,0.0075679246448917105
2022-10-23,31631955208.021973,446691651291190.7,0.007081384914311201
2022-10-24,40496412499.73087,602098308012082.1,0.0067258804684962245
2022-10-25,64754455921.0379,997265056641323.8,0.006493204137636549
2022-10-26,78309953515.87938,1274947133699144.8,0.006142211817730048
2022-10-27,68454227306.4929,1041597441255742.0,0.006572042575677317
2022-10-28,61727308242.83509,937575704811204.9,0.006583714565776299
2022-10-29,67618372056.89369,875991390517100.2,0.007719068108303939
2022-10-30,52882991670.97564,672438556598221.2,0.007864360416586428
2022-10-31,67164864182.03828,967195204641704.0,0.006944292513000971
2022-11-01,56791132996.46616,839142847145878.2,0.006767755119360921
2022-11-02,76398727667.60698,1155813927322490.8,0.006609950430740094
2022-11-03,61590983044.775795,896066608673622.0,0.00687348266843066
