Date,Close,Open,Price_diff,fng_value,RSI
2021-07-17,16090.227013367152,16018.955508353449,71.27150501370306,15.0,32.934797236759394
2021-07-18,16221.699167664794,16090.864032472966,130.83513519182816,19.0,30.07216650823659
2021-07-19,15718.19079802174,16222.88302935358,-504.6922313318392,24.0,32.05842277348334
2021-07-20,15207.213311267196,15728.739282958286,-521.5259716910896,19.0,24.247941801565943
2021-07-21,16393.31026400648,15201.46482880946,1191.8454351970197,10.0,41.29912707070281
2021-07-22,16500.135901938193,16408.05485290956,92.08104902863124,21.0,46.71116941231948
2021-07-23,17150.68061525475,16496.54211642235,654.1384988323989,23.0,48.52931845068229
2021-07-24,17516.62628598154,17156.625614144803,360.0006718367368,22.0,53.23095644286474
2021-07-25,18045.84536355957,17515.20253281322,530.6428307463502,27.0,54.55334148776729
2021-07-26,19046.392601379383,18062.77766624156,983.6149351378226,26.0,66.98620898302502
2021-07-27,20092.057972529044,19015.109094508585,1076.9488780204592,32.0,74.31523650965902
2021-07-28,20386.225709247738,20140.812305010448,245.4134042372898,50.0,74.99206950771446
2021-07-29,20406.380155851577,20386.41070267782,19.969453173758662,50.0,81.16703246084423
2021-07-30,21534.193079016208,20416.185214863417,1118.0078641527907,53.0,86.31889263540893
2021-07-31,21241.46626719645,21513.68466240704,-272.2183952105879,60.0,83.14142303536377
2021-08-01,20419.76625673428,21157.78664139822,-738.0203846639379,60.0,75.49130374698768
2021-08-02,20040.85766547434,20385.259345885443,-344.40168041110155,48.0,76.97624618419314
2021-08-03,19498.66939745352,20028.9535383515,-530.2841408979803,48.0,76.8936027581867
2021-08-04,20332.32231880203,19529.889266872186,802.4330519298455,42.0,75.73529762954942
2021-08-05,20910.038377901907,20330.99648384429,579.0418940576164,50.0,77.16664410905598
2021-08-06,21894.055395761057,20908.22748745158,985.8279083094784,52.0,78.0486443707604
2021-08-07,22807.1615610084,21902.3437298362,904.8178311722004,69.0,79.35831839909162
2021-08-08,22404.405751517188,22817.15457168378,-412.74882016659103,74.0,74.50923569400457
2021-08-09,23713.581211505752,22401.16549014449,1312.4157213612634,65.0,75.40635520191312
2021-08-10,23320.347133828625,23670.49867446408,-350.151540635452,71.0,69.26762824406082
2021-08-11,23329.55143169969,23327.87425955809,1.6771721415971117,70.0,68.37291033836732
2021-08-12,22727.12353015684,23321.13781109765,-594.0142809408098,70.0,63.76238260957525
2021-08-13,24456.03014838241,22733.734721576497,1722.2954268059148,70.0,66.05527716367561
2021-08-14,24098.615027982367,24464.79064399608,-366.175616013712,76.0,65.41175023669246
2021-08-15,24081.691268104165,24098.60832080409,-16.91705269992599,71.0,70.69781574526357
2021-08-16,23536.38408223778,24067.971632016823,-531.5875497790439,72.0,69.2452286444011
2021-08-17,22858.248748968468,23501.126225427983,-642.8774764595146,72.0,68.39988905459946
2021-08-18,22912.192955561502,22853.479061428086,58.713894133416034,73.0,65.62823187656592
2021-08-19,23898.43654635049,22882.292983908283,1016.1435624422083,70.0,67.31321887795701
2021-08-20,25227.688503788937,23901.12098093241,1326.567522856527,70.0,68.5163685715173
2021-08-21,25000.48067992709,25221.647855968626,-221.16717604153385,78.0,63.4261763455083
2021-08-22,25211.098822956086,24982.334571237418,228.76425171866867,76.0,67.54394184032161
2021-08-23,25338.918447792155,25195.99004168548,142.92840610667554,79.0,62.28673289540143
2021-08-24,24393.3869422114,25347.93869375377,-954.5517515423744,79.0,57.475347326802435
2021-08-25,25031.08341457829,24404.28455567643,626.7988589018605,73.0,60.62145937078844
2021-08-26,24000.528707984096,25052.671502779274,-1052.142794795178,75.0,57.503636233723405
2021-08-27,25087.63130454644,23976.02147078916,1111.6098337572805,71.0,54.375748225340644
2021-08-28,25005.22289937101,25095.318565924616,-90.09566655360686,78.0,56.24737333419708
2021-08-29,24965.68486454912,25010.019487756043,-44.33462320692343,72.0,56.05575901675158
2021-08-30,24077.3702372402,24968.21927828141,-890.8490410412087,73.0,53.66044909993338
2021-08-31,24166.96234334849,24062.61984050542,104.34250284306836,73.0,58.65882620133475
2021-09-01,25073.04603399828,24132.967740692948,940.0782933053306,71.0,62.82283537613247
2021-09-02,25306.87847253106,25051.859529190435,255.01894334062672,74.0,59.281019004564904
2021-09-03,25680.88327492878,25286.5855173248,394.2977576039812,74.0,53.90179511732413
2021-09-04,25632.241197559983,25672.40399692841,-40.16279936842693,72.0,55.32071535527404
2021-09-05,26547.5448174832,25628.59022267491,918.9545948082924,73.0,59.39638741154326
2021-09-06,26984.430196838304,26555.249703857902,429.1804929804021,79.0,60.87655172603514
2021-09-07,23988.43925300084,26997.605187749115,-3009.1659347482746,79.0,48.25139568857403
2021-09-08,23640.642124931885,23997.102723834145,-356.46059890226024,47.0,43.10069896940792
2021-09-09,23779.71776107385,23475.48677975565,304.2309813182037,45.0,50.14987844198061
2021-09-10,22989.779937412142,23782.0255397965,-792.2456023843588,46.0,39.0470348352805
2021-09-11,23158.167364984827,22982.30287438825,175.86449059657753,31.0,40.69199425263336
2021-09-12,23611.962197654324,23160.76620660313,451.1959910511941,32.0,43.843996822760175
2021-09-13,23040.52917596593,23608.511466070115,-567.9822901041844,44.0,45.46380174034636
2021-09-14,24128.66078379348,23039.182005403487,1089.478778389992,30.0,50.988671425630294
2021-09-15,24701.457055250485,24131.77523158826,569.6818236622239,49.0,49.04792134631672
2021-09-16,24497.17099883765,24692.35839078441,-195.18739194676164,53.0,46.61978881761576
2021-09-17,24210.235121743302,24490.696076049804,-280.46095430650166,48.0,42.9028183752139
2021-09-18,24722.363435142564,24213.043453890383,509.3199812521816,50.0,46.09512060509817
2021-09-19,24195.871326054043,24717.802644308584,-521.9313182545411,53.0,38.1409973492408
2021-09-20,21924.45344278656,24196.517284639405,-2272.063841852847,50.0,27.937779361850005
2021-09-21,20816.74358448148,22011.76118137747,-1195.017596895992,27.0,33.3986792351084
2021-09-22,22310.702897106632,20808.645557479707,1502.0573396269249,21.0,44.13497341598275
2021-09-23,22983.79935338825,22303.603242225945,680.1961111623059,27.0,46.07924050027448
2021-09-24,21918.02862625845,22983.255199035928,-1065.2265727774793,33.0,44.94352933754268
2021-09-25,21855.00924672574,21918.47550771416,-63.46626098841807,28.0,43.80017701522008
2021-09-26,22122.4800995408,21857.65343992449,264.8266596163121,27.0,42.82829025473884
2021-09-27,21615.10568980783,22135.915559531528,-520.8098697236965,26.0,43.016581586169416
2021-09-28,20993.728433302567,21596.826764088128,-603.0983307855604,25.0,34.42315221598251
2021-09-29,21268.282483636067,21009.332229409745,258.9502542263217,24.0,32.3716479551841
2021-09-30,22406.783010409552,21261.63307334333,1145.1499370662204,20.0,40.06864433754472
2021-10-01,24621.920917585936,22419.66970188752,2202.251215698416,27.0,51.25401650178934
2021-10-02,24433.436807198592,24632.386601457823,-198.9497942592316,54.0,48.45072746966923
2021-10-03,24682.268318413644,24417.51344748221,264.7548709314324,49.0,51.63258985970791
2021-10-04,25132.014563332425,24686.83472209864,445.1798412337848,54.0,64.97030436515121
2021-10-05,26356.044178422093,25163.356759498936,1192.6874189231569,59.0,76.44461956689855
2021-10-06,28288.34225125879,26341.66517023161,1946.677081027181,68.0,77.40969243546074
2021-10-07,27512.02224788666,28276.29672736563,-764.2744794789687,76.0,70.59494941266907
2021-10-08,27588.135012497823,27510.061340903783,78.0736715940402,74.0,78.38409509147519
2021-10-09,28090.31562586412,27568.46687894881,521.8487469153115,72.0,79.94594261291887
2021-10-10,27966.532731777283,28082.51818466149,-115.98545288420792,71.0,78.52437572491117
2021-10-11,29342.58258826413,27946.77900820583,1395.8035800582984,71.0,84.88992542448165
2021-10-12,28614.467204295022,29363.794418392925,-749.3272140979025,78.0,83.78944190259756
2021-10-13,29314.09231272712,28613.11771893613,700.9745937909902,70.0,84.40072830415977
2021-10-14,29303.24805233329,29299.740328349173,3.507723984115728,70.0,82.71752515070129
2021-10-15,31452.456036534684,29316.15215464741,2136.3038818872737,71.0,82.60912726431646
2021-10-16,31095.678775307835,31460.770297151288,-365.09152184345294,78.0,81.32409043390419
2021-10-17,31429.45820590467,31093.33215032719,336.12605557747884,79.0,81.44806169408264
2021-10-18,31650.6747222656,31427.18238053747,223.4923417281316,78.0,81.05749522231517
2021-10-19,32789.38853347876,31658.961305668952,1130.4272278098106,75.0,80.94483055810716
2021-10-20,33701.15061381876,32800.685205457434,900.4654083613277,82.0,78.8288921739061
2021-10-21,31792.489394833665,33706.828374223565,-1914.3389793899005,84.0,70.25338009513155
2021-10-22,31020.84591150828,31806.556218040216,-785.7103065319352,75.0,65.15371015114954
2021-10-23,31404.312929653075,31022.22742663569,382.0855030173807,74.0,64.71651194739485
2021-10-24,31159.157618386,31391.725766039563,-232.56814765356103,73.0,64.04623154307056
2021-10-25,32235.37591893769,31140.098906099432,1095.2770128382615,72.0,63.05998085727633
2021-10-26,30882.560726679127,32231.7316972404,-1349.1709705612702,76.0,59.78656076060578
2021-10-27,29907.07038370631,30876.84544347465,-969.7750597683408,73.0,52.49920994495225
2021-10-28,31037.25508886285,29900.401174050792,1136.853914812058,66.0,56.6538744500013
2021-10-29,31863.103905087035,31038.86785615369,824.2360489333441,70.0,51.770230268881335
2021-10-30,31678.91592257053,31868.735758842453,-189.81983627192312,73.0,52.5613009897045
2021-10-31,31388.110787089543,31659.33437402643,-271.22358693688875,74.0,49.91333336511856
2021-11-01,31238.38139532596,31388.9129444363,-150.53154911033926,74.0,48.262546251908724
2021-11-02,32392.058847059827,31217.495921090987,1174.5629259688394,73.0,48.46326217567591
2021-11-03,32269.45184223241,32406.85581326373,-137.40397103131545,76.0,43.463421850828794
2021-11-04,31499.031258412226,32254.93764139712,-755.9063829848928,73.0,48.788517338285885
2021-11-05,31330.006650033218,31502.94460067757,-172.93795064435108,73.0,52.16954670696033
2021-11-06,31539.313314129857,31301.009623685703,238.3036904441542,71.0,51.37893992421922
2021-11-07,32455.324153986792,31553.53520425946,901.7889497273318,73.0,57.33499023790639
2021-11-08,34606.10053373515,32463.72729903817,2142.373234696981,75.0,61.62446221485657
2021-11-09,34294.66006083808,34597.20677112564,-302.54671028755547,84.0,68.50915915308767
2021-11-10,33289.0600416208,34285.12668548978,-996.0666438689732,75.0,68.31742955613859
2021-11-11,33282.413356720725,33280.79155496918,1.6218017515420795,77.0,63.962705789883884
2021-11-12,32874.78033252127,33238.377040102925,-363.5967075816516,74.0,57.17183355736508
2021-11-13,33031.140011959,32875.838172703014,155.30183925598976,72.0,59.42624713266977
2021-11-14,33525.65371586166,33023.608090697606,502.0456251640571,74.0,63.99006575364035
2021-11-15,32559.00033586413,33553.011863615815,-994.0115277516852,72.0,57.88331291679925
2021-11-16,30802.53096517146,32642.9016257076,-1840.3706605361403,71.0,41.470126364413346
2021-11-17,30916.5939461407,30791.29885423944,125.29509190126193,52.0,42.843012681054525
2021-11-18,29153.74449234799,30912.69426393293,-1758.949771584943,54.0,38.74844003531925
2021-11-19,29794.08482438221,29129.89063205749,664.1941923247214,34.0,43.06138327679371
2021-11-20,30602.23817582518,29791.84693682044,810.3912390047408,43.0,45.87954493200314
2021-11-21,30096.00662332445,30619.28048478797,-523.2738614635164,49.0,39.36679523785212
2021-11-22,28844.003781070864,30083.633210637192,-1239.6294295663283,50.0,21.979030153111566
2021-11-23,29526.51681221441,28851.86507508859,674.6517371258196,33.0,27.546166835936816
2021-11-24,28865.09924408033,29524.776169748748,-659.6769256684165,42.0,28.444667557884074
2021-11-25,29368.6999613823,29312.696441128628,56.00352025367101,32.0,28.820008038663218
2021-11-26,27475.30419113174,30253.413096514345,-2778.108905382604,47.0,23.37588491194178
2021-11-27,28109.5313525065,27560.72886289694,548.8024896095594,21.0,25.66436402676068
2021-11-28,29358.878390858696,28109.310797883943,1249.5675929747522,27.0,29.65544442961658
2021-11-29,29663.002854424416,29381.03370637544,281.9691480489746,33.0,33.38818827302934
2021-11-30,29292.37748575963,29675.17653669499,-382.7990509353622,40.0,37.52878041973746
2021-12-01,29398.83722577796,29242.33249919809,156.50472657986757,34.0,37.69422657388161
2021-12-02,29010.40631317348,29392.482521872826,-382.07620869934544,32.0,42.68096122501902
2021-12-03,27521.455131024497,29026.59980781369,-1505.144676789194,31.0,33.58542945308726
2021-12-04,25304.374279672647,27587.53798592195,-2283.163706249303,25.0,23.32688030355854
2021-12-05,25400.07857874416,25304.745370919554,95.33320782460578,18.0,24.914381845630928
2021-12-06,26034.43837599039,25422.53238385551,611.9059921348817,16.0,31.500346569153507
2021-12-07,26085.45323805645,26034.010892488728,51.44234556772062,25.0,27.634407411519433
2021-12-08,26009.61438654244,26068.65738019668,-59.04299365423867,28.0,29.223985851232996
2021-12-09,24539.253439462776,25981.178521867245,-1441.9250824044684,29.0,25.326172375902615
2021-12-10,24289.204720166028,24523.24264496229,-234.0379247962628,24.0,32.26645212121112
2021-12-11,25377.879509165658,24300.096791923937,1077.78271724172,16.0,35.917814586875096
2021-12-12,25754.26910232611,25374.099703527834,380.1693987982762,27.0,29.688240062239785
2021-12-13,24013.82761483856,25762.782053552863,-1748.9544387143033,28.0,22.796099864697226
2021-12-14,23944.515791148773,23999.748833306432,-55.23304215765893,21.0,23.536696654937927
2021-12-15,25133.322464470417,24848.219849957,285.1026145134165,28.0,24.49965000041348
2021-12-16,24507.745650290693,25135.552561902776,-627.8069116120823,29.0,23.923931316452908
2021-12-17,23762.71081168674,24501.335326392207,-738.6245147054688,23.0,25.816313402853908
2021-12-18,24099.93337756284,23771.429698694647,328.5036788681937,24.0,36.585953931125005
2021-12-19,24022.543075604222,24102.489176666808,-79.94610106258551,29.0,35.424060964580036
2021-12-20,24110.241234591227,24022.72307703509,87.51815755613279,25.0,30.718333659146808
2021-12-21,25152.91376986712,24113.89581561349,1039.017954253628,27.0,39.07899839473413
2021-12-22,24992.993272001226,25152.897152382942,-159.9038803817166,45.0,38.60322678968558
2021-12-23,26092.68817968719,24991.88721089877,1100.800968788419,34.0,54.11907046622518
2021-12-24,26101.49243758388,26103.99729367122,-2.5048560873401584,41.0,55.74388464282869
2021-12-25,25913.056779489216,26118.18907710352,-205.13229761430196,39.0,47.097670945400196
2021-12-26,26098.9730065348,25912.60176122844,186.37124530635992,37.0,45.5548982289321
2021-12-27,26010.470866466167,26095.071240060628,-84.60037359446142,40.0,60.77643333281775
2021-12-28,24444.19134882845,26030.25740063808,-1586.0660518096263,41.0,46.488963319172534
2021-12-29,23842.92320359878,24461.13976488181,-618.2165612830286,27.0,40.061454715478234
2021-12-30,24223.689546985774,23866.501186577523,357.18836040825045,22.0,47.14350695950494
2021-12-31,23782.28912039772,24219.25556051202,-436.9664401143018,28.0,49.41065441110228
2022-01-01,24487.779036761225,23785.01849721417,702.7605395470564,21.0,52.259071344879025
2022-01-02,24326.72605054088,24484.769050197898,-158.04299965701648,29.0,51.65219902363099
2022-01-03,23870.83688987844,24325.883177845328,-455.0462879668885,29.0,47.74173201409308
2022-01-04,23595.401181903853,23871.200525330227,-275.7993434263735,23.0,37.08283625090772
2022-01-05,22389.55655761525,23596.33333278537,-1206.7767751701176,24.0,31.819878168609918
2022-01-06,22164.06189517506,22387.70376298055,-223.64186780549065,15.0,19.176770022834205
2022-01-07,21324.285427984523,22160.273448521053,-835.9880205365298,18.0,16.99698097885181
2022-01-08,21395.34749747083,21326.11739682392,69.2301006469097,10.0,18.279922268362824
2022-01-09,21495.176891207848,21395.697708311305,99.47918289654262,23.0,17.281184864610594
2022-01-10,21436.983383769544,21494.46074718013,-57.47736341058408,23.0,17.347362887624797
2022-01-11,21921.594469258936,21436.08624202109,485.5082272378422,21.0,28.654821661069178
2022-01-12,22551.67900082879,21924.81435097203,626.8646498567614,22.0,39.07729721864214
2022-01-13,21852.02797331758,22550.476267316342,-698.4482939987611,21.0,31.330279093375992
2022-01-14,22116.88850631856,21855.74271697753,261.14578934102974,21.0,36.46705835563484
2022-01-15,22159.402301330865,22117.96700017616,41.4353011547064,23.0,28.820684705944316
2022-01-16,22131.12413610406,22156.69524906695,-25.57111296289077,21.0,29.53266473536658
2022-01-17,21675.489478006883,22133.255044896527,-457.7655668896441,22.0,29.51769631356356
2022-01-18,21730.140182500403,21675.25066235416,54.88952014624374,24.0,31.852296496653025
2022-01-19,21402.69934426412,21729.308117265777,-326.6087730016552,24.0,38.42711325199822
2022-01-20,20853.755575733783,21402.462309491784,-548.7067337580011,24.0,35.70517350508176
2022-01-21,18667.038685469663,20863.65348482788,-2196.6147993582163,19.0,27.53988039963437
2022-01-22,17926.63151887104,18674.71439675409,-748.082877883051,13.0,23.675030907013905
2022-01-23,18572.529120150248,17935.486189998053,637.0429301521945,11.0,29.400485724136686
2022-01-24,18744.965999231303,18572.13886509832,172.82713413298188,13.0,31.308245359688016
2022-01-25,18898.243475766663,18745.21279445548,153.03068131118562,12.0,28.021678411046935
2022-01-26,18848.58063074998,18896.440194322768,-47.85956357278701,23.0,20.727870157896987
2022-01-27,18985.15828452941,18843.31122389332,141.84706063608974,20.0,25.15243082113679
2022-01-28,19327.92667748663,18980.03646764647,347.8902098401595,24.0,26.252840897792296
2022-01-29,19513.28283557042,19326.03891024788,187.24392532254203,24.0,28.031373116542895
2022-01-30,19403.20765880525,19520.39425158426,-117.18659277900952,29.0,27.612950733631195
2022-01-31,19699.71192445036,19404.51745637145,295.19446807890927,20.0,33.30472825982358
2022-02-01,19847.52162556212,19698.96014555617,148.5614800059484,26.0,34.33418756231873
2022-02-02,18933.38067470245,19847.720897993702,-914.3402232912522,28.0,31.302639742873637
2022-02-03,19033.79803687323,18929.18384053376,104.61419633947298,20.0,35.22430267057457
2022-02-04,21257.903948336992,19031.41716316845,2226.486785168541,20.0,70.72399349873801
2022-02-05,21234.02556935088,21258.35306615576,-24.327496804882685,33.0,79.99957729164663
2022-02-06,21726.9104990644,21234.055143018515,492.8553560458822,37.0,79.4629806894303
2022-02-07,22455.393652614057,21724.081738023684,731.3119145903729,45.0,81.39625156891366
2022-02-08,22589.630946502388,22462.679969430195,126.95097707219249,48.0,81.31411049173798
2022-02-09,22719.3495984076,22578.512849470226,140.83674893737407,54.0,82.40139400973783
2022-02-10,22305.73057158284,22723.95990692921,-418.229335346372,50.0,76.512481354871
2022-02-11,21701.71398621045,22308.732423513906,-607.0184373034572,50.0,68.15529011602034
2022-02-12,21618.528889164703,21703.90193815164,-85.37304898693765,44.0,66.323978487925
2022-02-13,21589.219542769497,21614.4780898302,-25.258547060704583,44.0,67.2854496350726
2022-02-14,21792.37095635444,21568.61944393352,223.75151242092036,46.0,66.91268161888868
2022-02-15,22828.122739097773,21792.18477834694,1035.9379607508345,46.0,71.01491832050982
2022-02-16,22512.70182672925,22829.75816473111,-317.0563380018575,51.0,77.48077355939802
2022-02-17,20759.359222448056,22500.127892856453,-1740.7686704083972,52.0,60.73733741869779
2022-02-18,20490.174753775376,20766.89202719517,-276.71727341979204,30.0,44.051730301829124
2022-02-19,20532.3472252132,20487.557820665017,44.78940454818076,25.0,44.62260001459632
2022-02-20,19664.140243618527,20530.323803468644,-866.1835598501166,27.0,34.691487652130505
2022-02-21,18975.44343589693,19659.89259790927,-684.4491620123408,25.0,23.84635314167376
2022-02-22,19592.53557403237,18972.04389189232,620.4916821400475,20.0,29.14981837843986
2022-02-23,19089.4172079368,19592.18584485181,-502.7686369150142,25.0,25.84271589735809
2022-02-24,19608.560471100063,19080.050470181697,528.5100009183661,23.0,32.45742116810581
2022-02-25,20077.026789412343,19609.188797732364,467.8379916799786,27.0,39.371433547263216
2022-02-26,20024.952733469047,20076.529619458805,-51.57688598975801,26.0,39.551583262708505
2022-02-27,19300.736637405607,20021.628222981697,-720.8915855760897,26.0,36.14719017107284
2022-02-28,22092.89339742001,19298.73344026636,2794.159957153653,20.0,51.55515658224193
2022-03-01,22682.853293707776,22093.62184601299,589.2314476947868,51.0,49.43465587103043
2022-03-02,22464.14394967672,22684.34346810036,-220.19951842363665,52.0,49.908321365593366
2022-03-03,21708.81843998849,22464.69089630883,-755.8724563203432,39.0,55.29589733502255
2022-03-04,20014.862064320736,21712.080218249263,-1697.2181539285266,33.0,47.846492302890134
2022-03-05,20154.69761010908,20020.50697162397,134.19063848510996,22.0,48.28496995640807
2022-03-06,19645.962951401285,20156.52494445037,-510.5619930490866,22.0,49.95564939907809
2022-03-07,19458.07190511983,19650.66907825724,-192.59717313741203,23.0,52.46643154123681
2022-03-08,19808.37567026273,19456.989295393825,351.38637486890366,21.0,51.12235969471141
2022-03-09,21456.71034035944,19811.22240075171,1645.4879396077267,22.0,61.07855607349221
2022-03-10,20162.9306061583,21452.17090508487,-1289.2402989265684,28.0,52.38228865360709
2022-03-11,19833.82163939506,20164.222702273462,-330.4010628784017,22.0,48.873958957452324
2022-03-12,19890.84581756778,19833.58361151428,57.26220605349954,22.0,49.356597004068696
2022-03-13,19353.945709807645,19880.99229077388,-527.0465809662346,21.0,50.21893626696315
2022-03-14,20274.794336755203,19352.19691470537,922.597422049832,23.0,40.11751466521538
2022-03-15,20115.50592045135,20273.53814949389,-158.03222904253926,21.0,35.38320409419987
2022-03-16,21043.49026513417,20113.873536933963,929.616728200206,24.0,42.52524887627497
2022-03-17,20954.434382749867,21041.926325148943,-87.49194239907592,27.0,45.74302618803618
2022-03-18,21400.66184932176,20951.09435682937,449.56749249239147,25.0,59.1934690108747
2022-03-19,21595.8229413325,21397.303552561178,198.51938877132125,28.0,59.53661917312622
2022-03-20,21109.93452673756,21596.25028048065,-486.31575374308886,31.0,59.72592181123463
2022-03-21,21031.38430521864,21109.029744022417,-77.64543880377823,30.0,60.64004163796335
2022-03-22,21684.38883604184,21029.400272099672,654.9885639421664,26.0,62.16927682099866
2022-03-23,21961.23400474608,21687.177332291823,274.056672454255,31.0,54.1165073197965
2022-03-24,22508.23850475527,21958.0732308428,550.1652739124693,40.0,70.77456679965948
2022-03-25,22701.522907804247,22510.109110823872,191.41379698037417,47.0,75.98204280733556
2022-03-26,22783.88530380569,22702.04602442772,81.83927937797489,51.0,76.08765378867469
2022-03-27,23968.62965447903,22786.24871809677,1182.380936382262,49.0,87.03709835622728
2022-03-28,24129.55638590194,23969.43085862503,160.12552727690854,60.0,85.23418674143987
2022-03-29,24309.395268922,24115.489150380487,193.9061185415121,56.0,88.19410566801112
2022-03-30,24106.11671888896,24304.90006206237,-198.78334317341069,55.0,82.23937663133107
2022-03-31,23326.82479509287,24105.87770890377,-779.0529138108977,52.0,71.85864485906866
2022-04-01,23726.83744809367,23334.73481093466,392.1026371590088,50.0,71.56035105475448
2022-04-02,23519.08606553041,23728.81858077064,-209.73251524023,52.0,67.75835919149361
2022-04-03,23824.88296787791,23514.13281417489,310.7501537030221,48.0,75.93251115846056
2022-04-04,23908.77655003734,23820.655763073413,88.12078696392564,52.0,77.45444437423615
2022-04-05,23357.486544661075,23909.697547834443,-552.2110031733682,53.0,66.3136355557767
2022-04-06,22142.195189371487,23351.638285295747,-1209.44309592426,48.0,51.65230109935809
2022-04-07,22301.912082003942,22142.66192488388,159.2501571200628,34.0,48.34183083958985
2022-04-08,21685.848940892967,22302.565061141628,-616.7161202486604,37.0,41.86993819278342
2022-04-09,21944.75554976232,21683.039605510006,261.71594425231524,30.0,43.52590261189434
2022-04-10,21648.93650254116,21944.132264947963,-295.1957624068018,34.0,28.85462900896387
2022-04-11,20266.98314402689,21645.25547393091,-1378.272329904019,32.0,21.155640316231413
2022-04-12,20578.91208140388,20272.9627145154,305.94936688847883,20.0,22.46296472571342
2022-04-13,21113.40989577133,20577.021195821908,536.3886999494207,25.0,28.954281463587293
2022-04-14,20481.315821468048,21110.063552694097,-628.7477312260489,28.0,29.58095267259492
2022-04-15,20793.854642192346,20483.2953494104,310.55929278194526,22.0,28.744268960466712
2022-04-16,20732.84566811916,20793.31300957519,-60.467341456031136,28.0,29.383329716994012
2022-04-17,20367.342789885435,20729.419189822263,-362.0763999368282,28.0,24.56698054220044
2022-04-18,20932.91624098573,20369.483765649315,563.4324753364162,24.0,29.518926356034086
2022-04-19,21279.292612637204,20933.89545220289,345.39716043431326,27.0,35.29755607607315
2022-04-20,21210.47789799101,21278.763100247303,-68.28520225629109,27.0,42.1334320712734
2022-04-21,20771.525194723905,21209.057294141647,-437.53209941774185,27.0,37.65260687411227
2022-04-22,20374.43785296962,20770.68439722463,-396.2465442550129,26.0,39.04771320777936
2022-04-23,20243.046652070137,20373.63432153203,-130.5876694618928,24.0,35.4301095551609
2022-04-24,20231.634899782686,20238.738049119267,-7.103149336580827,24.0,37.2755387623612
2022-04-25,20740.42602005586,20233.3335661035,507.0924539523585,23.0,55.12647095831731
2022-04-26,19536.388369707205,20735.40502098642,-1199.0166512792166,27.0,40.750899299351765
2022-04-27,20111.61815869637,19537.8690379057,573.7491207906678,21.0,41.146866240807334
2022-04-28,20386.55974693678,20111.75934855417,274.8003983826093,24.0,49.17610337059854
2022-04-29,19784.09394044392,20383.923319206013,-599.8293787620933,23.0,40.98134199754326
2022-04-30,19321.560911848243,19782.096871282603,-460.5359594343609,20.0,38.21451423194743
2022-05-01,19715.27154041573,19320.725176674725,394.5463637410066,22.0,44.62821358577887
2022-05-02,19749.98787103153,19716.7943796748,33.19349135673474,28.0,39.21908756002109
2022-05-03,19348.260408293165,19749.33398969069,-401.0735813975261,27.0,32.52214620391911
2022-05-04,20348.88844934605,19346.98505008585,1001.9033992602016,21.0,43.403365547885244
2022-05-05,18754.772351055664,20347.50698325276,-1592.7346321970945,27.0,36.78200467141624
2022-05-06,18478.874562783763,18753.74745975092,-274.87289696715743,22.0,37.381164865566326
2022-05-07,18198.996605646986,18479.66685800642,-280.67025235943584,23.0,36.64308146490476
2022-05-08,17457.85677794494,18199.49836962148,-741.64159167654,18.0,33.41409282719499
2022-05-09,15529.158846399114,17458.398879218552,-1929.240032819438,11.0,23.347383262723213
2022-05-10,15909.211157062276,15517.037557509691,392.1735995525851,10.0,29.833280132055464
2022-05-11,14818.66629987709,15905.714740968124,-1087.048441091034,12.0,22.152987787371032
2022-05-12,14856.3716267927,14818.9160417182,37.45558507450005,12.0,20.150522590883014
2022-05-13,14983.969409988891,14847.679668144734,136.2897418441571,10.0,22.77160500887527
2022-05-14,15400.353210164383,14985.223286839722,415.1299233246609,9.0,27.6519777804112
2022-05-15,16017.802830191704,15399.000325530094,618.8025046616094,10.0,29.466344986180218
2022-05-16,15275.894513865856,16017.458977317438,-741.5644634515811,14.0,26.959511114813708
2022-05-17,15568.872737034417,15275.664483120068,293.20825391434846,8.0,30.336825984395446
2022-05-18,14686.76979723446,15568.192566940712,-881.4227697062524,12.0,20.0913652934277
2022-05-19,15501.366468695476,14686.735818749516,814.6306499459606,13.0,31.32395940663612
2022-05-20,14935.037376510132,15499.7046076978,-564.6672311876682,13.0,30.30789025463953
2022-05-21,15053.543501003458,14934.549556165934,118.9939448375244,13.0,32.222954963673885
2022-05-22,15510.836963263971,15053.692376087232,457.1445871767392,14.0,38.688938573497076
2022-05-23,14886.705372496468,15503.535340344086,-616.8299678476178,10.0,45.76534179431314
2022-05-24,15166.852751616832,14887.852117865084,279.000633751748,12.0,44.89622070721574
2022-05-25,15114.54122441545,15165.578302491604,-51.03707807615319,11.0,52.61471158873892
2022-05-26,14942.944537036868,15115.783345526455,-172.83880848958688,12.0,50.85075785352867
2022-05-27,14610.10564774498,14934.672113068178,-324.5664653231979,12.0,47.19665031814443
2022-05-28,14709.63801142238,14607.701275043411,101.93673637896792,13.0,44.457106772310134
2022-05-29,15033.74234028675,14817.596552777812,216.14578750893816,14.0,40.48749918370302
2022-05-30,16204.549383035748,15032.421567181796,1172.1278158539517,10.0,56.940547834595236
2022-05-31,16228.709020806777,16203.279499727636,25.429521079140613,16.0,54.95143983740773
2022-06-01,15211.599668970182,16228.78571645923,-1017.1860474890472,17.0,53.693901998110505
